epoch,auc,loss,precision,recall,recall_1,val_auc,val_loss,val_precision,val_recall,val_recall_1
0,0.9984706044197083,0.0010661848355084658,0.9756978750228882,0.964661180973053,0.9875504970550537,0.9985358715057373,0.0010473327711224556,0.9762025475502014,0.9654154181480408,0.988059937953949
1,0.9984874129295349,0.0010678035905584693,0.9756881594657898,0.9647748470306396,0.9876517653465271,0.9985818266868591,0.0010806064819917083,0.97585529088974,0.9639753103256226,0.9877300262451172
2,0.998649001121521,0.0009554061107337475,0.977983832359314,0.9683623909950256,0.9890440106391907,0.9986703991889954,0.0009883634047582746,0.9771586656570435,0.9675719141960144,0.9889363050460815
3,0.9986242055892944,0.0009682641830295324,0.9777027368545532,0.9679366946220398,0.9889367818832397,0.9985426664352417,0.0010800492018461227,0.9746402502059937,0.9652934670448303,0.9880971908569336
4,0.9986229538917542,0.0009732820908538997,0.9775599837303162,0.9677075743675232,0.9887848496437073,0.9985067844390869,0.0010722307488322258,0.9757702350616455,0.9640592336654663,0.9874739646911621
5,0.9986758232116699,0.0009340490214526653,0.9785339832305908,0.9691410064697266,0.9893903136253357,0.9986441135406494,0.0009974660351872444,0.9775003790855408,0.9668461680412292,0.9885274767875671
6,0.99880051612854,0.0008534275693818927,0.980196475982666,0.97161465883255,0.9903524518013,0.9986867308616638,0.0009420880815014243,0.9784148335456848,0.968600332736969,0.9891342520713806
7,0.9988137483596802,0.0008356051403097808,0.980671226978302,0.9722977876663208,0.9906101822853088,0.9984896779060364,0.001034944667480886,0.9767715334892273,0.9658156037330627,0.9873993992805481
8,0.9986802339553833,0.0009322286932729185,0.9784279465675354,0.9691358208656311,0.9893258810043335,0.998426616191864,0.001055825618095696,0.9764289259910583,0.9648438096046448,0.9875320792198181
9,0.9986643195152283,0.0009357768576592207,0.9784315824508667,0.9690531492233276,0.9893726706504822,0.9985842704772949,0.0009894391987472773,0.9776757955551147,0.9670476913452148,0.988616406917572
10,0.9987438321113586,0.0008849861333146691,0.9795133471488953,0.970617413520813,0.9899545311927795,0.9985471367835999,0.0010505151003599167,0.9772421717643738,0.9639982581138611,0.9877321720123291
11,0.9987853765487671,0.0008563318406231701,0.9801890850067139,0.9716838598251343,0.9903228878974915,0.9987215399742126,0.0009812769712880254,0.9772158861160278,0.9677225351333618,0.9890632033348083
12,0.9988359808921814,0.0008139460114762187,0.9810977578163147,0.9728705286979675,0.9907846450805664,0.9987075924873352,0.0009403040166944265,0.9777648448944092,0.9692127704620361,0.9895372986793518
13,0.9988827109336853,0.0007892924477346241,0.9818141460418701,0.973944902420044,0.9911760091781616,0.9988130927085876,0.0008979981648735702,0.9786540865898132,0.9708199501037598,0.9901633262634277
14,0.9989175796508789,0.0007624917197972536,0.9823262691497803,0.9746981859207153,0.9914937615394592,0.9987558126449585,0.0008959280676208436,0.979290246963501,0.9700576066970825,0.989568829536438
15,0.9989442825317383,0.0007466243114322424,0.9826802015304565,0.9751269221305847,0.9916539192199707,0.9988168478012085,0.0008744003134779632,0.9794608950614929,0.9711412787437439,0.990222156047821
16,0.9989579319953918,0.0007382759940810502,0.9829354882240295,0.9754782319068909,0.99178546667099,0.9987369179725647,0.0008793288725428283,0.9797468781471252,0.9711261987686157,0.9900206327438354
17,0.9988231062889099,0.0008338943589478731,0.9806287288665771,0.9723309874534607,0.9905738830566406,0.9986218810081482,0.0011175272520631552,0.9719964861869812,0.9658112525939941,0.9884170293807983
18,0.9988046288490295,0.0008414217736572027,0.9805546998977661,0.9721749424934387,0.9904672503471375,0.9984526038169861,0.0010395258432254195,0.9765093326568604,0.9654828310012817,0.9874086976051331
19,0.9988088011741638,0.0008425560663454235,0.9805012345314026,0.9721261262893677,0.9904520511627197,0.9985517263412476,0.0010100849904119968,0.9768741726875305,0.9665399193763733,0.9884005784988403
20,0.998839259147644,0.0008127651526592672,0.9811312556266785,0.9730476140975952,0.9908303022384644,0.9986319541931152,0.0009527082438580692,0.9776324033737183,0.9690779447555542,0.989246129989624
21,0.9988548159599304,0.0008083163411356509,0.9812892079353333,0.9732927083969116,0.9909347295761108,0.9987310171127319,0.0009546367218717933,0.9776453971862793,0.9688714146614075,0.9892424941062927
22,0.998885989189148,0.000786181481089443,0.9817813634872437,0.9740222692489624,0.9911999702453613,0.9986711144447327,0.0009221140062436461,0.9793941378593445,0.9688843488693237,0.9891198873519897
23,0.9989036917686462,0.0007679725531488657,0.9821516871452332,0.9744964838027954,0.9913732409477234,0.9986406564712524,0.0009233080199919641,0.9796883463859558,0.9685099720954895,0.9890187382698059
24,0.9989403486251831,0.0007471742574125528,0.9826921820640564,0.9752532839775085,0.9916684627532959,0.9987703561782837,0.0008996782125905156,0.9798097014427185,0.969372034072876,0.9895250797271729
25,0.9989653825759888,0.0007333695539273322,0.9829357862472534,0.975543737411499,0.9918021559715271,0.9987108707427979,0.00089525111252442,0.9795967936515808,0.9698245525360107,0.989614725112915
26,0.9989954233169556,0.0007102183299139142,0.983409583568573,0.9763392806053162,0.9921455383300781,0.998772919178009,0.0008897451916709542,0.9789942502975464,0.9709067344665527,0.9898642897605896
27,0.9990004301071167,0.0007035387097857893,0.9836978912353516,0.9766843914985657,0.9922033548355103,0.9988178014755249,0.000885364250279963,0.9793916344642639,0.9705015420913696,0.9900736808776855
28,0.9990429878234863,0.000680960132740438,0.9841361045837402,0.9773135185241699,0.9925277233123779,0.9988287091255188,0.0008610794902779162,0.9802394509315491,0.9707518219947815,0.9897136688232422
29,0.9990459680557251,0.000674855662509799,0.9843193888664246,0.9774395227432251,0.9925819635391235,0.9987156391143799,0.0008578405249863863,0.9803611636161804,0.9714847803115845,0.9899439215660095
30,0.999081015586853,0.0006531922263093293,0.9848227500915527,0.9782021641731262,0.9928262233734131,0.9987841844558716,0.0008509558974765241,0.9801860451698303,0.9717020988464355,0.9900070428848267
31,0.9990856051445007,0.0006553999264724553,0.9847621321678162,0.9781113862991333,0.9928357601165771,0.9988253712654114,0.0008372977026738226,0.980231523513794,0.9726315140724182,0.9904903769493103
32,0.9990847110748291,0.0006466726772487164,0.9849931001663208,0.9783896803855896,0.9929027557373047,0.9988166689872742,0.0008325520320795476,0.9804115295410156,0.9727405309677124,0.990480363368988
33,0.9990923404693604,0.0006466250633820891,0.9850023984909058,0.9784483909606934,0.9929261207580566,0.9988232851028442,0.0008311417186632752,0.9805682301521301,0.9724909663200378,0.9904423356056213
34,0.9991142153739929,0.0006421917933039367,0.9850507378578186,0.978542685508728,0.9930348992347717,0.9987920522689819,0.0008522771531715989,0.9799975156784058,0.9718447923660278,0.990128219127655
35,0.9989800453186035,0.0007175265927799046,0.9833097457885742,0.9761158227920532,0.9920065402984619,0.9984796047210693,0.0009674197644926608,0.9784050583839417,0.9677318334579468,0.9878095984458923
36,0.9989383220672607,0.0007543279207311571,0.9824885129928589,0.975057065486908,0.9915775656700134,0.998612642288208,0.0009554261341691017,0.9786794781684875,0.9676221013069153,0.9885905981063843
37,0.9989347457885742,0.0007518418715335429,0.982414186000824,0.9749712944030762,0.9915847182273865,0.9986532926559448,0.0009841126156970859,0.9762682914733887,0.9685106873512268,0.988551139831543
38,0.9989541172981262,0.0007372458348982036,0.9829404354095459,0.9756273031234741,0.9917812943458557,0.9986082911491394,0.0009517507278360426,0.9784704446792603,0.9684848785400391,0.9886831045150757
39,0.9989431500434875,0.0007411183323711157,0.9827272891998291,0.9753410220146179,0.9917110800743103,0.9988666772842407,0.0009194713202305138,0.9767462611198425,0.9713979959487915,0.9901045560836792
40,0.9989882111549377,0.0007241954444907606,0.9832289814949036,0.9760721325874329,0.9919210076332092,0.998740017414093,0.0009323884733021259,0.9778997302055359,0.9697399139404297,0.9895092844963074
41,0.9989678859710693,0.0007242420106194913,0.9831358790397644,0.9758992791175842,0.9919055104255676,0.9987479448318481,0.0009155586594715714,0.9777728319168091,0.9706406593322754,0.9897223114967346
42,0.9989959001541138,0.0007055140449665487,0.9836100339889526,0.9766241908073425,0.9921826124191284,0.998626708984375,0.0009778050007298589,0.9764858484268188,0.9689037203788757,0.9886407852172852
43,0.9989935159683228,0.0007124004769138992,0.9833149313926697,0.9763067364692688,0.992125928401947,0.9986168146133423,0.0009243679232895374,0.97861248254776,0.9697772264480591,0.9892038106918335
44,0.9990110397338867,0.0006938191363587976,0.983898401260376,0.9770278334617615,0.9923070073127747,0.9987637400627136,0.000910635688342154,0.9785566329956055,0.9701393842697144,0.9895365238189697
45,0.9990264177322388,0.0006893944228067994,0.9839037656784058,0.9770637154579163,0.9923603534698486,0.9987742304801941,0.0009016211261041462,0.9779133796691895,0.9715916514396667,0.9899747371673584
46,0.9990488290786743,0.0006737798685207963,0.9843083024024963,0.97760409116745,0.9925590753555298,0.9987404942512512,0.0008848751313053071,0.9798117876052856,0.9704836010932922,0.9895551800727844
47,0.9990383982658386,0.0006734870839864016,0.9843120574951172,0.9776484966278076,0.9925560355186462,0.9988135695457458,0.0008577143889851868,0.9795071482658386,0.9721452593803406,0.9902128577232361
48,0.999096155166626,0.0006447565974667668,0.9848901629447937,0.9785466194152832,0.9928887486457825,0.9987833499908447,0.0008542598807252944,0.9802019596099854,0.9715765714645386,0.9898965954780579
49,0.999070942401886,0.0006562746712006629,0.9847896695137024,0.9782149195671082,0.992811918258667,0.9987138509750366,0.00089771713828668,0.9791048765182495,0.9705115556716919,0.9895516037940979
50,0.9991101026535034,0.0006336288643069565,0.9852561354637146,0.9789140224456787,0.9930714964866638,0.9987733364105225,0.0008815228939056396,0.9781502485275269,0.9726343750953674,0.9901977777481079
51,0.999103844165802,0.0006333515048027039,0.9852240085601807,0.9789029359817505,0.9930749535560608,0.9988507032394409,0.0008391205919906497,0.9793865084648132,0.9733895659446716,0.9906783103942871
52,0.9991390109062195,0.0006190466810949147,0.9855104684829712,0.9793164730072021,0.9932671785354614,0.9986976385116577,0.0008489089086651802,0.9800428152084351,0.972334623336792,0.989988386631012
