epoch,auc,loss,precision,recall,recall_1,val_auc,val_loss,val_precision,val_recall,val_recall_1
0,0.7511829137802124,0.03595525026321411,0.006578447762876749,0.00032216787803918123,0.0033914961386471987,0.8093959093093872,0.03274546563625336,0.0,0.0,0.022652218118309975
1,0.9393566250801086,0.02072858437895775,0.7738414406776428,0.22558508813381195,0.5005665421485901,0.8032022714614868,0.1571018546819687,0.05645802617073059,0.20694011449813843,0.8458863496780396
2,0.9934979677200317,0.009548021480441093,0.79414302110672,0.5744038820266724,0.8726373910903931,0.9857027530670166,0.017827289178967476,0.701593816280365,0.5281170010566711,0.8613787889480591
3,0.995507001876831,0.008015762083232403,0.8139500617980957,0.6548589468002319,0.9095376133918762,0.9950100779533386,0.011139918118715286,0.7731133699417114,0.6459453701972961,0.91318279504776
4,0.996579647064209,0.006518624257296324,0.8393077254295349,0.7279974818229675,0.9340478181838989,0.9968904852867126,0.007164571899920702,0.8017247915267944,0.7596957087516785,0.9424178600311279
5,0.9971277117729187,0.005545964930206537,0.8591955900192261,0.7755846977233887,0.9472281336784363,0.997301459312439,0.006026644725352526,0.8456984162330627,0.7759038209915161,0.946779191493988
6,0.997647762298584,0.0046342890709638596,0.8809821605682373,0.8193519711494446,0.9583743810653687,0.9964407086372375,0.004962743725627661,0.8854751586914062,0.7938310503959656,0.9419651031494141
7,0.9979493021965027,0.004114547278732061,0.892584502696991,0.840982973575592,0.963738203048706,0.9972934722900391,0.004447831306606531,0.8927850723266602,0.8202676773071289,0.9561240077018738
8,0.9982311725616455,0.0035739170853048563,0.9066860675811768,0.865455687046051,0.9694290161132812,0.9972959756851196,0.0039049519691616297,0.9146067500114441,0.8355892300605774,0.9574531316757202
9,0.9984336495399475,0.003278808668255806,0.9135810136795044,0.8780077695846558,0.9724794626235962,0.9974802732467651,0.0036970870569348335,0.9176216125488281,0.8466706871986389,0.9602296948432922
10,0.9985489249229431,0.0030642878264188766,0.9193113446235657,0.8869282007217407,0.9747124314308167,0.9970062375068665,0.0036644747015088797,0.921551525592804,0.8469101786613464,0.9572150707244873
11,0.9978207945823669,0.003881891490891576,0.8999136090278625,0.8531839847564697,0.9641973972320557,0.998055636882782,0.005641164258122444,0.8520135879516602,0.8048891425132751,0.9633582830429077
12,0.9974404573440552,0.004188171122223139,0.8921747803688049,0.840012788772583,0.9602270126342773,0.9974809885025024,0.004736359231173992,0.8808813691139221,0.8238154053688049,0.9592029452323914
13,0.9977476596832275,0.003728108014911413,0.9040648341178894,0.8617125749588013,0.9655574560165405,0.99625563621521,0.004335661884397268,0.9040935635566711,0.8253227472305298,0.9511069059371948
14,0.997964084148407,0.003210977651178837,0.9170364141464233,0.8830907344818115,0.9702216386795044,0.9981579780578613,0.004047194961458445,0.873576283454895,0.8848810195922852,0.9761691093444824
15,0.9980713129043579,0.002925518434494734,0.9256714582443237,0.8950904607772827,0.9727155566215515,0.9978497624397278,0.0035670562647283077,0.912548303604126,0.8699129819869995,0.9689728021621704
16,0.998254656791687,0.0025324018206447363,0.9358561038970947,0.910200297832489,0.9763000011444092,0.9977242946624756,0.002924869069829583,0.9203801155090332,0.9027819633483887,0.9724928140640259
17,0.9984046816825867,0.002338409423828125,0.941154420375824,0.9177542328834534,0.9780598878860474,0.9978590607643127,0.002782620256766677,0.937929630279541,0.893790602684021,0.9716281294822693
18,0.9986164569854736,0.002065141685307026,0.9481405019760132,0.9284992218017578,0.9809383153915405,0.9977906346321106,0.002534945495426655,0.9560471773147583,0.8896600604057312,0.9687639474868774
19,0.9986732006072998,0.0018782997503876686,0.9520030617713928,0.9348687529563904,0.9823881983757019,0.9984137415885925,0.0022638568188995123,0.9454156756401062,0.9192442297935486,0.9786681532859802
20,0.9988564848899841,0.0016300679417327046,0.958658754825592,0.9449703693389893,0.9850525856018066,0.9975778460502625,0.0022256243973970413,0.9569081664085388,0.9098424315452576,0.9728827476501465
21,0.9987446665763855,0.001787754357792437,0.954120934009552,0.9384347796440125,0.9833966493606567,0.9983298182487488,0.0019481547642499208,0.9597471356391907,0.9230271577835083,0.9792728424072266
22,0.9990271329879761,0.0013597276993095875,0.9652416706085205,0.9540181159973145,0.9874180555343628,0.9982020258903503,0.0016878702444955707,0.9639626145362854,0.9362921714782715,0.9803010821342468
23,0.9990835785865784,0.0012485880870372057,0.968765377998352,0.9589492082595825,0.9885579347610474,0.9989414811134338,0.0015914030373096466,0.9639871120452881,0.9398851990699768,0.9851472973823547
24,0.9991902709007263,0.0011026448337361217,0.9721592664718628,0.9635310769081116,0.9898320436477661,0.9983788728713989,0.0016060597263276577,0.9743272662162781,0.9301460385322571,0.9795211553573608
25,0.9992473721504211,0.0010352550307288766,0.9740994572639465,0.9660434126853943,0.9905201196670532,0.9986162781715393,0.001418812433257699,0.9696718454360962,0.9472860097885132,0.9838619828224182
26,0.9993537068367004,0.00087545724818483,0.9783304333686829,0.9717387557029724,0.9919934272766113,0.9986123442649841,0.0013005275977775455,0.9714113473892212,0.9522841572761536,0.9847076535224915
27,0.9993804693222046,0.0008337980252690613,0.9792259335517883,0.9727146029472351,0.9921789765357971,0.9985565543174744,0.001276251976378262,0.9739973545074463,0.9514632821083069,0.9838882684707642
28,0.9994677901268005,0.0007346469210460782,0.9818763732910156,0.976226270198822,0.9931731820106506,0.9986212849617004,0.0012217508628964424,0.9731112718582153,0.9556376338005066,0.9854335784912109
29,0.9994772672653198,0.0006969989044591784,0.9828831553459167,0.977581262588501,0.993533194065094,0.9986447691917419,0.0011637398274615407,0.9747487306594849,0.9575831294059753,0.985975444316864
30,0.9995236992835999,0.0006277283537201583,0.9848151803016663,0.9800610542297363,0.9942004084587097,0.9986814856529236,0.0011260067112743855,0.9757145047187805,0.959563672542572,0.9857417941093445
31,0.9995361566543579,0.0006009434582665563,0.9853425621986389,0.9807601571083069,0.994390606880188,0.9986788630485535,0.001089875353500247,0.9760373830795288,0.961035966873169,0.9863888025283813
32,0.9995506405830383,0.0005746702663600445,0.986257016658783,0.9818094372749329,0.9946845769882202,0.9985934495925903,0.001108765252865851,0.9754430651664734,0.960644543170929,0.9859214425086975
33,0.999559223651886,0.0005702754715457559,0.9862018823623657,0.9817980527877808,0.9946434497833252,0.9986580014228821,0.0011022783583030105,0.9756118059158325,0.9607380032539368,0.9861565828323364
34,0.9990988373756409,0.0011784699745476246,0.9704216718673706,0.9606555104255676,0.988502562046051,0.9973477125167847,0.002288132905960083,0.9552606344223022,0.90963214635849,0.9706889986991882
35,0.9988529682159424,0.0015004270244389772,0.9619729518890381,0.9496700763702393,0.9854933023452759,0.9982930421829224,0.002022442640736699,0.9673795104026794,0.9094319939613342,0.9762129187583923
36,0.998939573764801,0.0014407786075025797,0.9635049700737,0.9516927003860474,0.9861524701118469,0.998489260673523,0.0017859942745417356,0.9528453946113586,0.9406636953353882,0.9818376302719116
37,0.9990416169166565,0.0013210640754550695,0.9665572047233582,0.9558805823326111,0.9872561693191528,0.9988777041435242,0.0016118024941533804,0.9554129242897034,0.9482192993164062,0.9860996007919312
38,0.9991137385368347,0.0012322359252721071,0.9692022204399109,0.959020733833313,0.988014817237854,0.9988541007041931,0.0017899282975122333,0.9474456906318665,0.9451637864112854,0.9840548038482666
39,0.999109148979187,0.0012190525885671377,0.9692972302436829,0.95919269323349,0.9880600571632385,0.9987432956695557,0.001687828917056322,0.9630205035209656,0.9352055191993713,0.9810795783996582
40,0.9991612434387207,0.0011315237497910857,0.971717119216919,0.9625421166419983,0.9889473915100098,0.9985719919204712,0.001980501925572753,0.9541568160057068,0.9269531965255737,0.9785527586936951
41,0.9991175532341003,0.0011859402293339372,0.9701593518257141,0.9602802991867065,0.9882947206497192,0.9986298680305481,0.0015824089059606194,0.967766523361206,0.9383910298347473,0.981199324131012
42,0.9992976188659668,0.000977650168351829,0.9755731225013733,0.9675918817520142,0.9904525279998779,0.998787522315979,0.0013229150790721178,0.9708970785140991,0.9507958292961121,0.9840226769447327
43,0.9992425441741943,0.0010081854416057467,0.9748766422271729,0.966556191444397,0.9900363087654114,0.9985462427139282,0.0014169313944876194,0.9714062213897705,0.9454091787338257,0.9817280769348145
44,0.9993252754211426,0.0009001325815916061,0.9777995944023132,0.9705026149749756,0.9910894632339478,0.9989680051803589,0.0012889975914731622,0.9710963368415833,0.9528377056121826,0.9861346483230591
45,0.9993132948875427,0.0008901979308575392,0.977758526802063,0.9704897999763489,0.9911832213401794,0.9986686110496521,0.0014173474628478289,0.9605242013931274,0.9558902978897095,0.9846711754798889
46,0.9993768930435181,0.0008097874815575778,0.9801886081695557,0.9732794165611267,0.9918078780174255,0.9989445209503174,0.0014568938640877604,0.9631693363189697,0.9513522982597351,0.983952522277832
47,0.9993491172790527,0.0008589673088863492,0.9787368774414062,0.9717716574668884,0.9914307594299316,0.9987554550170898,0.0011890558525919914,0.9762102961540222,0.954166829586029,0.9851005673408508
48,0.9994238018989563,0.0007514170720241964,0.9814092516899109,0.9751235246658325,0.9924407601356506,0.9988434314727783,0.0012222029035910964,0.976982831954956,0.9507052302360535,0.9836399555206299
49,0.9994068145751953,0.0007935762405395508,0.9804750084877014,0.9740208387374878,0.9919992685317993,0.9985825419425964,0.0015673352172598243,0.9650390148162842,0.9434183835983276,0.9816886186599731
50,0.9994821548461914,0.000676206371281296,0.9834254384040833,0.9777253866195679,0.99327152967453,0.9985899329185486,0.0010980984661728144,0.9793903231620789,0.9570719599723816,0.9845834970474243
51,0.9994591474533081,0.0006798465619795024,0.9834814071655273,0.9776106476783752,0.9931666254997253,0.9992192983627319,0.0009289903100579977,0.9800142645835876,0.9648042917251587,0.9891361594200134
52,0.9994906187057495,0.000632310111541301,0.9846426248550415,0.9792779088020325,0.9935928583145142,0.9987441301345825,0.0010376133723184466,0.9780195355415344,0.9622219800949097,0.9863318204879761
53,0.9995002150535583,0.00064164272043854,0.9845231771469116,0.9790761470794678,0.9934907555580139,0.9991211891174316,0.0009278682991862297,0.9794410467147827,0.9662327170372009,0.9891069531440735
54,0.9995555281639099,0.0005576804978772998,0.9866161942481995,0.9817153215408325,0.994308590888977,0.9991281628608704,0.0009293370530940592,0.9792397022247314,0.9667220115661621,0.9889419078826904
55,0.9995623826980591,0.0005466586444526911,0.9870063066482544,0.9821121096611023,0.9943846464157104,0.9990816116333008,0.000868933682795614,0.9822515249252319,0.9675706028938293,0.9890324473381042
56,0.99957275390625,0.0005229093949310482,0.9874277710914612,0.9828757047653198,0.9945935010910034,0.9990143179893494,0.0008609782671555877,0.9813690185546875,0.968765377998352,0.9889959692955017
